Incident ID,Priority,SLA Name,SLA Status,Submit Date,Resolved Date,Assigned Group
INC000000413027,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 13:16,12/02/2026 01:02,Service Desk L1
INC000000413030,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 13:59,02/02/2026 14:28,Service Desk Remote
INC000000413030,Medium,Workplace Services - P3 Resolution Time,Met,02/02/2026 13:59,02/02/2026 14:28,Network Operations
INC000000413031,Medium,Service Desk - P3 Resolution Time,Met,03/02/2026 09:55,03/02/2026 10:20,Service Desk L1
INC000000413033,Low,Service Desk - P4 Resolution Time,Met,06/02/2026 15:10,06/02/2026 23:48,Service Desk VIP
INC000000413036,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 16:56,09/02/2026 17:19,Service Desk L1
INC000000413038,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 14:43,16/02/2026 19:36,Service Desk L1
INC000000413041,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 12:26,16/02/2026 12:50,Service Desk L1
INC000000413044,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 15:55,20/02/2026 16:05,Service Desk L1
INC000000413047,Medium,Service Desk - P3 Resolution Time,Met,02/03/2026 08:53,02/03/2026 09:07,Service Desk L1
INC000000413047,Medium,Identity & Access - P3 Resolution Time,Met,02/03/2026 08:53,02/03/2026 09:07,Network Operations
INC000000413050,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 14:03,09/02/2026 14:17,Service Desk VIP
INC000000413051,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 08:53,23/02/2026 09:06,Service Desk VIP
INC000000413054,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 08:31,23/02/2026 08:54,Service Desk Remote
INC000000413055,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 12:51,23/02/2026 21:12,Service Desk VIP
INC000000413056,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 08:06,16/02/2026 08:11,Service Desk L1
INC000000413057,Medium,Service Desk - P3 Resolution Time,Missed,23/02/2026 14:45,23/02/2026 15:05,Service Desk Remote
INC000000413060,Medium,Service Desk - P3 Resolution Time,Met,03/02/2026 11:06,03/02/2026 15:14,Service Desk L1
INC000000413062,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 13:00,23/02/2026 13:08,Service Desk VIP
INC000000413062,Medium,Identity & Access - P3 Resolution Time,Met,23/02/2026 13:00,23/02/2026 13:08,Identity & Access
INC000000413064,Medium,Service Desk - P3 Resolution Time,Met,06/02/2026 12:20,06/02/2026 12:46,Service Desk L1
INC000000413066,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 09:57,23/02/2026 10:12,Service Desk Remote
INC000000413069,Low,Service Desk - P4 Resolution Time,Met,02/03/2026 16:38,02/03/2026 16:56,Service Desk Remote
INC000000413071,Low,Service Desk - P4 Resolution Time,Met,02/02/2026 11:08,02/02/2026 11:21,Service Desk Remote
INC000000413073,Medium,Service Desk - P3 Resolution Time,Met,25/02/2026 14:38,25/02/2026 16:28,Service Desk L1
INC000000413076,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 11:40,11/02/2026 12:03,Service Desk L1
INC000000413078,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 16:05,09/02/2026 16:31,Service Desk VIP
INC000000413081,Medium,Service Desk - P3 Resolution Time,Met,24/02/2026 09:11,24/02/2026 09:30,Service Desk L1
INC000000413083,Medium,Service Desk - P3 Resolution Time,Met,13/02/2026 16:16,13/02/2026 16:26,Service Desk L1
INC000000413085,Medium,Service Desk - P3 Resolution Time,Met,05/02/2026 09:03,05/02/2026 09:15,Service Desk Remote
INC000000413085,Medium,Identity & Access - P3 Resolution Time,Met,05/02/2026 09:03,05/02/2026 09:15,Workplace Services
INC000000413088,Low,Service Desk - P4 Resolution Time,Met,26/02/2026 15:18,26/02/2026 20:04,Service Desk VIP
INC000000413088,Low,Workplace Services - P4 Resolution Time,Met,26/02/2026 15:18,26/02/2026 20:04,Workplace Services
INC000000413089,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 17:35,16/02/2026 17:54,Service Desk L1
INC000000413090,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 09:08,04/02/2026 12:10,Service Desk Remote
INC000000413091,Medium,Service Desk - P3 Resolution Time,Met,25/02/2026 15:15,25/02/2026 15:22,Service Desk VIP
INC000000413094,Medium,Service Desk - P3 Resolution Time,Met,25/02/2026 12:01,25/02/2026 12:06,Service Desk L1
INC000000413096,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 13:25,16/02/2026 13:32,Service Desk L1
INC000000413099,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 15:27,23/02/2026 15:42,Service Desk L1
INC000000413102,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 13:15,02/02/2026 13:28,Service Desk Remote
INC000000413103,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 08:41,04/02/2026 08:53,Service Desk VIP
INC000000413104,Medium,Service Desk - P3 Resolution Time,Met,27/02/2026 10:06,27/02/2026 10:13,Service Desk Remote
INC000000413106,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 16:11,17/02/2026 16:24,Service Desk L1
INC000000413107,Low,Service Desk - P4 Resolution Time,Met,02/02/2026 10:25,02/02/2026 10:45,Service Desk L1
INC000000413108,Low,Service Desk - P4 Resolution Time,Met,20/02/2026 10:48,20/02/2026 11:10,Service Desk Remote
INC000000413110,Medium,Service Desk - P3 Resolution Time,Met,10/02/2026 15:54,10/02/2026 18:08,Service Desk VIP
INC000000413112,Low,Service Desk - P4 Resolution Time,Met,24/02/2026 11:44,24/02/2026 12:00,Service Desk L1
INC000000413114,Medium,Service Desk - P3 Resolution Time,Met,10/02/2026 08:22,10/02/2026 08:50,Service Desk L1
INC000000413116,Low,Service Desk - P4 Resolution Time,Met,13/02/2026 14:46,13/02/2026 15:11,Service Desk L1
INC000000413118,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 10:11,10/02/2026 00:15,Service Desk L1
INC000000413121,Low,Service Desk - P4 Resolution Time,Met,17/02/2026 10:54,17/02/2026 11:13,Service Desk Remote
INC000000413122,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 17:35,09/02/2026 17:57,Service Desk L1
INC000000413125,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 12:31,16/02/2026 12:49,Service Desk L1
INC000000413127,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 10:31,16/02/2026 10:45,Service Desk VIP
INC000000413129,Low,Service Desk - P4 Resolution Time,Met,04/02/2026 17:17,04/02/2026 17:37,Service Desk Remote
INC000000413132,Low,Service Desk - P4 Resolution Time,Met,27/02/2026 10:42,27/02/2026 14:45,Service Desk Remote
INC000000413133,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 16:22,16/02/2026 16:48,Service Desk L1
INC000000413135,Medium,Service Desk - P3 Resolution Time,Met,06/02/2026 08:02,06/02/2026 20:41,Service Desk Remote
INC000000413135,Medium,Network Operations - P3 Resolution Time,Met,06/02/2026 08:02,06/02/2026 20:41,Identity & Access
INC000000413138,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 16:09,04/02/2026 16:32,Service Desk L1
INC000000413140,Low,Service Desk - P4 Resolution Time,Met,25/02/2026 14:02,25/02/2026 14:12,Service Desk L1
INC000000413143,Low,Service Desk - P4 Resolution Time,Met,17/02/2026 09:54,17/02/2026 10:15,Service Desk L1
INC000000413145,Low,Service Desk - P4 Resolution Time,Met,06/02/2026 10:04,06/02/2026 10:28,Service Desk L1
INC000000413148,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 13:00,09/02/2026 13:24,Service Desk Remote
INC000000413149,Low,Service Desk - P4 Resolution Time,Met,27/02/2026 11:17,27/02/2026 11:22,Service Desk VIP
INC000000413152,Medium,Service Desk - P3 Resolution Time,Met,02/03/2026 08:07,02/03/2026 18:50,Service Desk L1
INC000000413154,Medium,Service Desk - P3 Resolution Time,Met,26/02/2026 09:55,26/02/2026 10:22,Service Desk Remote
INC000000413154,Medium,Workplace Services - P3 Resolution Time,Met,26/02/2026 09:55,26/02/2026 10:22,Workplace Services
INC000000413156,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 14:11,02/02/2026 14:33,Service Desk VIP
INC000000413158,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 16:07,17/02/2026 01:30,Service Desk Remote
INC000000413161,Medium,Service Desk - P3 Resolution Time,Met,24/02/2026 10:55,24/02/2026 23:02,Service Desk L1
INC000000413163,Medium,Service Desk - P3 Resolution Time,Met,03/02/2026 10:35,03/02/2026 17:05,Service Desk L1
INC000000413165,Low,Service Desk - P4 Resolution Time,Met,03/02/2026 16:47,03/02/2026 17:01,Service Desk VIP
INC000000413167,Medium,Service Desk - P3 Resolution Time,Met,25/02/2026 08:31,25/02/2026 08:45,Service Desk L1
INC000000413168,Low,Service Desk - P4 Resolution Time,Met,10/02/2026 08:56,10/02/2026 09:08,Service Desk L1
INC000000413169,Low,Service Desk - P4 Resolution Time,Met,03/02/2026 14:05,03/02/2026 14:22,Service Desk L1
INC000000413171,Medium,Service Desk - P3 Resolution Time,Met,26/02/2026 08:40,26/02/2026 09:08,Service Desk L1
INC000000413173,Medium,Service Desk - P3 Resolution Time,Met,06/02/2026 11:02,06/02/2026 11:23,Service Desk L1
INC000000413176,Low,Service Desk - P4 Resolution Time,Met,03/02/2026 12:11,03/02/2026 12:29,Service Desk L1
INC000000413177,Low,Service Desk - P4 Resolution Time,Met,18/02/2026 13:57,18/02/2026 14:18,Service Desk L1
INC000000413178,Low,Service Desk - P4 Resolution Time,Met,12/02/2026 10:15,12/02/2026 10:40,Service Desk L1
INC000000413181,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 08:29,17/02/2026 08:51,Service Desk VIP
INC000000413184,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 12:12,09/02/2026 12:32,Service Desk L1
INC000000413185,Low,Service Desk - P4 Resolution Time,Met,27/02/2026 08:30,27/02/2026 08:36,Service Desk L1
INC000000413187,Low,Service Desk - P4 Resolution Time,Met,16/02/2026 15:53,16/02/2026 16:18,Service Desk L1
INC000000413190,Medium,Service Desk - P3 Resolution Time,Met,12/02/2026 09:37,12/02/2026 09:53,Service Desk L1
INC000000413193,Low,Service Desk - P4 Resolution Time,Met,27/02/2026 10:42,27/02/2026 10:59,Service Desk L1
INC000000413196,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 17:06,11/02/2026 17:15,Service Desk Remote
INC000000413198,Medium,Service Desk - P3 Resolution Time,Met,25/02/2026 14:36,25/02/2026 14:44,Service Desk L1
INC000000413200,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 17:40,04/02/2026 18:09,Service Desk Remote
INC000000413203,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 13:08,04/02/2026 13:34,Service Desk Remote
INC000000413206,Medium,Service Desk - P3 Resolution Time,Met,13/02/2026 12:54,13/02/2026 13:05,Service Desk VIP
INC000000413209,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 17:48,23/02/2026 18:07,Service Desk L1
INC000000413212,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 13:35,02/02/2026 13:45,Service Desk Remote
INC000000413212,Medium,Workplace Services - P3 Resolution Time,Met,02/02/2026 13:35,02/02/2026 13:45,Network Operations
INC000000413213,Medium,Service Desk - P3 Resolution Time,Met,26/02/2026 14:05,26/02/2026 14:28,Service Desk L1
INC000000413213,Medium,Identity & Access - P3 Resolution Time,Missed,26/02/2026 14:05,26/02/2026 14:28,Workplace Services
INC000000413214,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 08:22,02/02/2026 08:41,Service Desk L1
INC000000413216,Medium,Service Desk - P3 Resolution Time,Met,19/02/2026 09:08,19/02/2026 09:30,Service Desk L1
INC000000413218,Medium,Service Desk - P3 Resolution Time,Met,04/02/2026 17:57,05/02/2026 03:00,Service Desk L1
INC000000413219,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 17:25,11/02/2026 17:53,Service Desk Remote
INC000000413219,Medium,Workplace Services - P3 Resolution Time,Missed,11/02/2026 17:25,11/02/2026 17:53,Identity & Access
INC000000413220,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 13:54,16/02/2026 14:22,Service Desk VIP
INC000000413223,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 15:38,16/02/2026 16:00,Service Desk Remote
INC000000413224,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 08:31,09/02/2026 08:51,Service Desk VIP
INC000000413226,Medium,Service Desk - P3 Resolution Time,Met,10/02/2026 17:31,10/02/2026 17:51,Service Desk L1
INC000000413227,Medium,Service Desk - P3 Resolution Time,Met,06/02/2026 13:46,06/02/2026 14:03,Service Desk Remote
INC000000413229,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 15:57,02/02/2026 16:10,Service Desk Remote
INC000000413232,Medium,Service Desk - P3 Resolution Time,Met,06/02/2026 17:17,06/02/2026 17:24,Service Desk L1
INC000000413233,Low,Service Desk - P4 Resolution Time,Met,18/02/2026 11:54,18/02/2026 12:08,Service Desk L1
INC000000413234,Low,Service Desk - P4 Resolution Time,Met,25/02/2026 11:43,25/02/2026 11:53,Service Desk L1
INC000000413237,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 12:39,02/02/2026 13:07,Service Desk L1
INC000000413240,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 08:18,23/02/2026 08:38,Service Desk L1
INC000000413240,Low,Workplace Services - P4 Resolution Time,Met,23/02/2026 08:18,23/02/2026 08:38,Network Operations
INC000000413241,Medium,Service Desk - P3 Resolution Time,Missed,23/02/2026 16:57,23/02/2026 17:09,Service Desk Remote
INC000000413244,Medium,Service Desk - P3 Resolution Time,Met,24/02/2026 15:27,25/02/2026 01:24,Service Desk VIP
INC000000413245,Medium,Service Desk - P3 Resolution Time,Met,19/02/2026 12:20,19/02/2026 18:17,Service Desk L1
INC000000413248,Low,Service Desk - P4 Resolution Time,Met,02/02/2026 14:16,02/02/2026 14:23,Service Desk L1
INC000000413250,Medium,Service Desk - P3 Resolution Time,Met,18/02/2026 10:52,18/02/2026 11:10,Service Desk L1
INC000000413251,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 08:36,17/02/2026 08:55,Service Desk L1
INC000000413254,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 14:32,23/02/2026 14:51,Service Desk VIP
INC000000413256,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 14:54,16/02/2026 14:59,Service Desk L1
INC000000413259,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 15:34,09/02/2026 15:57,Service Desk L1
INC000000413261,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 08:56,20/02/2026 09:14,Service Desk VIP
INC000000413263,Low,Service Desk - P4 Resolution Time,Met,11/02/2026 09:51,11/02/2026 10:00,Service Desk Remote
INC000000413265,Low,Service Desk - P4 Resolution Time,Met,27/02/2026 16:19,27/02/2026 16:37,Service Desk L1
INC000000413265,Low,Identity & Access - P4 Resolution Time,Met,27/02/2026 16:19,27/02/2026 16:37,Workplace Services
INC000000413267,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 13:54,02/02/2026 14:20,Service Desk VIP
INC000000413269,Medium,Service Desk - P3 Resolution Time,Met,17/02/2026 17:21,17/02/2026 17:33,Service Desk L1
INC000000413270,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 11:08,16/02/2026 11:23,Service Desk VIP
INC000000413271,Low,Service Desk - P4 Resolution Time,Met,02/02/2026 14:44,02/02/2026 14:50,Service Desk L1
INC000000413274,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 17:46,10/02/2026 00:12,Service Desk L1
INC000000413275,Low,Service Desk - P4 Resolution Time,Met,24/02/2026 12:16,24/02/2026 12:39,Service Desk VIP
INC000000413276,Medium,Service Desk - P3 Resolution Time,Met,19/02/2026 08:06,19/02/2026 08:16,Service Desk L1
INC000000413279,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 15:57,09/02/2026 16:04,Service Desk L1
INC000000413281,Low,Service Desk - P4 Resolution Time,Met,17/02/2026 15:15,17/02/2026 15:21,Service Desk L1
INC000000413283,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 17:11,11/02/2026 17:23,Service Desk Remote
INC000000413286,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 16:38,16/02/2026 16:46,Service Desk VIP
INC000000413287,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 14:29,23/02/2026 23:22,Service Desk Remote
INC000000413288,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 17:03,16/02/2026 17:31,Service Desk L1
INC000000413291,Medium,Service Desk - P3 Resolution Time,Met,11/02/2026 14:42,11/02/2026 20:13,Service Desk Remote
INC000000413292,Low,Service Desk - P4 Resolution Time,Met,20/02/2026 12:20,20/02/2026 12:44,Service Desk VIP
INC000000413295,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 08:35,16/02/2026 08:41,Service Desk VIP
INC000000413297,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 14:49,09/02/2026 23:28,Service Desk VIP
INC000000413300,Low,Service Desk - P4 Resolution Time,Met,10/02/2026 11:45,10/02/2026 16:27,Service Desk L1
INC000000413300,Low,Workplace Services - P4 Resolution Time,Met,10/02/2026 11:45,10/02/2026 16:27,Network Operations
INC000000413302,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 17:13,09/02/2026 17:23,Service Desk VIP
INC000000413304,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 08:50,23/02/2026 08:55,Service Desk VIP
INC000000413307,Medium,Service Desk - P3 Resolution Time,Met,18/02/2026 13:48,18/02/2026 13:59,Service Desk VIP
INC000000413307,Medium,Workplace Services - P3 Resolution Time,Met,18/02/2026 13:48,18/02/2026 13:59,Identity & Access
INC000000413310,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 12:25,23/02/2026 12:38,Service Desk L1
INC000000413312,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 16:26,02/02/2026 16:44,Service Desk VIP
INC000000413315,Medium,Service Desk - P3 Resolution Time,Met,16/02/2026 17:18,17/02/2026 06:31,Service Desk L1
INC000000413317,Medium,Service Desk - P3 Resolution Time,Met,13/02/2026 14:28,13/02/2026 17:15,Service Desk L1
INC000000413319,Medium,Service Desk - P3 Resolution Time,Met,02/02/2026 17:07,02/02/2026 17:30,Service Desk Remote
INC000000413322,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 16:06,23/02/2026 16:21,Service Desk VIP
INC000000413325,Low,Service Desk - P4 Resolution Time,Met,18/02/2026 17:34,18/02/2026 23:23,Service Desk VIP
INC000000413326,Low,Service Desk - P4 Resolution Time,Met,18/02/2026 08:39,18/02/2026 20:32,Service Desk Remote
INC000000413328,Medium,Service Desk - P3 Resolution Time,Met,05/02/2026 11:12,05/02/2026 11:23,Service Desk L1
INC000000413330,Medium,Service Desk - P3 Resolution Time,Met,20/02/2026 09:41,20/02/2026 10:07,Service Desk L1
INC000000413333,Low,Service Desk - P4 Resolution Time,Met,23/02/2026 17:04,23/02/2026 17:23,Service Desk L1
INC000000413336,Medium,Service Desk - P3 Resolution Time,Met,06/02/2026 14:50,06/02/2026 15:16,Service Desk L1
INC000000413337,Low,Service Desk - P4 Resolution Time,Met,09/02/2026 13:09,09/02/2026 13:36,Service Desk L1
INC000000413340,Medium,Service Desk - P3 Resolution Time,Met,09/02/2026 08:19,09/02/2026 08:43,Service Desk L1
INC000000413343,Low,Service Desk - P4 Resolution Time,Met,19/02/2026 08:01,19/02/2026 08:22,Service Desk L1
INC000000413346,Medium,Service Desk - P3 Resolution Time,Met,23/02/2026 16:16,23/02/2026 16:43,Service Desk L1
INC000000413349,Medium,Service Desk - P3 Resolution Time,Met,05/02/2026 14:22,05/02/2026 14:35,Service Desk L1
